city,locality,hospital_km,school_km,mall_km,station_km,accessibility_score,accessibility_available
Bangalore,Basavanna Nagar,0.8872996974635077,0.4114794053979277,0.8388992889783652,0.984596304588726,8.77,1
Mumbai,Jacob Circle,0.3041025589113635,0.5513949178366035,1.4849133940528445,0.2287690542069357,9.23,1
Bangalore,Cambridge Layout,1.3726486269525342,0.3617685708875164,2.008534553599915,2.5704397302704263,7.73,1
New Delhi,Qutub Vihar Phase 1,0.4792460168316661,1.511149143929893,2.544974809930137,2.3284651004709267,7.7,1
New Delhi,Seelampur,0.8305563517602685,1.005627268873129,1.9898999108259088,0.0,8.7,1
Mumbai,Tilak Nagar Goregaon West,0.0428056439040791,0.3791209957626528,0.5672054580182734,0.6170447122418311,9.47,1
Bangalore,BCC Layout,0.4372244111063783,0.1283019271951102,1.8385729273127909,0.7300678754578344,9.12,1
New Delhi,Shyam Nagar,0.1436267254392814,0.478608930663313,3.291964965039522,0.4684061474019324,9.01,1
Bangalore,Block 4th Jayanagar,0.2807889507253582,0.192361356046031,0.9125879160133042,0.5080119509965585,9.41,1
New Delhi,Mithapur,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Naraina Village,0.3121286557277651,0.6359640938816219,3.4599137129421766,0.3365655230563688,8.85,1
New Delhi,Khirki Extension,0.2832938134897272,0.6163480217450643,3.182792926703426,3.3846302086075206,7.78,1
Mumbai,Nahar Nagar,0.6458004120724475,0.2176322034690982,0.449558077054674,0.2457925339459179,9.34,1
Bangalore,Mahadevapura Layout,0.4404302957921491,0.3017670963605743,1.676095863309894,0.7802030164282691,9.04,1
Bangalore,Richmond Town,0.2785223072584438,0.1354209864872776,1.024748414399457,1.4456979442718878,9.07,1
New Delhi,Panchsheel Enclave,0.7589465431017675,0.1474787517232961,0.8472926311371838,0.3466456729464909,9.21,1
Bangalore,Munireddy Layout,0.7524317979312268,0.2979170327475516,1.8880255736689933,3.665853601920461,7.74,1
New Delhi,Pandav Nagar,0.2484736320150163,0.0257585576246587,1.9872742207044432,0.3950864186915254,9.39,1
Mumbai,Pant Nagar,0.2563798820658218,0.2075188420591931,0.4613990504733258,0.4215371589556327,9.52,1
New Delhi,Roop Nagar,0.4147690442079067,0.1009380935588749,0.5766328419628438,1.538779528100268,9.04,1
New Delhi,Jivan Park Rani Bagh,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Nagegowdanapalya,3.5165124810363344,2.0020522741680407,4.57208483286014,1.84917870326501,5.51,1
Mumbai,Tagore Nagar,0.061344401644849,0.274682930490276,0.8183374523260744,1.120454963077733,9.28,1
Bangalore,Doddakallasandra,0.6485999021917046,0.4628196046000135,0.334804220850719,0.3461209353041708,9.2,1
Mumbai,Chandan Nagar,0.5941583043981181,0.479131274907674,0.3720783813179257,0.924318457643144,9.0,1
New Delhi,Subhash Nagar,0.7865764403040535,0.4076263782115681,0.2403555527878318,0.0,9.29,1
Bangalore,Koramangala 80 Feet Road,0.0195314459025549,0.1695434747003434,0.1361053502384451,2.354750054075063,9.0,1
New Delhi,Hauz Khas,0.2482032209935471,0.6609752185845351,0.4514345762039848,0.6259550880066734,9.22,1
Mumbai,Gavane Pada,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Bangalore,Nisarga Nandana Layout,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Yellappa Chetty Layout,0.1982627747815308,0.218246870491281,0.4996335513620851,0.5238627804983216,9.5,1
Bangalore,Papareddipalya,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Ashok Vihar Phase 3,0.7091622374199015,0.2969554863071899,1.927677708300543,1.834367853325596,8.45,1
Mumbai,Nerul,0.1390480624732495,0.2543194660154343,1.068089511610746,5.644997237532394e-06,9.63,1
Mumbai,Gavanpada,0.4730045791888879,0.2560850567389072,1.7099130177573851,1.0035614393119503,8.96,1
New Delhi,Nehru Nagar,0.0658163993903826,0.1469644277298018,2.6537891812734564,0.3573747590171859,9.35,1
New Delhi,Inderpuri,0.0351103255661305,1.6506594023230383,3.248416696988456,1.1444770693856934,8.24,1
New Delhi,Sitapuri,0.3743093500781294,0.3336857299175908,1.856013699733205,0.3356019166703639,9.2,1
New Delhi,Ram Nagar,0.6825445414797661,0.9213214089105592,0.9362772711803048,0.5706523748845145,8.78,1
Bangalore,Kogilu,1.2247980331169448,0.3822862238701558,2.779862108396875,2.7683975793206788,7.62,1
New Delhi,Dashrath Puri,0.8933060182348981,0.4061361386814958,3.0159335703160832,0.0,8.81,1
Bangalore,Shanthala Nagar,0.6081216371676909,0.2896620618359822,0.3751677381313628,0.9182561209223762,9.09,1
Mumbai,Kemps Corner,0.1096154377668675,0.2439335568594252,0.5538486222001913,0.9437378543052384,9.38,1
New Delhi,Bharat Vihar,0.9540695024955512,0.4341395724717964,0.8329669329722886,0.7465171464557693,8.81,1
Mumbai,Lal Bahadur Shastri Road,0.2272080085341878,0.5998298818900624,2.558735470776474,0.4351425836759555,9.02,1
Bangalore,HRBR Layout Block 1,0.0874661030486589,0.3419775482614229,1.4625342705071165,1.1256059221826122,9.14,1
Bangalore,Kammagondahalli,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Kannuru,0.626963095068953,1.5365810312921422,1.8276242521683848,6.735026258277371,6.06,1
New Delhi,Punjabi Bagh West,0.4066459043751889,0.5398302168861578,1.7315152826225129,0.0,9.23,1
New Delhi,Laxmi Bai Nagar,0.9047346583194292,0.993487493803638,1.7310848194157438,0.3719454169742381,8.56,1
New Delhi,Kabool Nagar,0.2137901229836467,0.5906339399271641,0.3845285572272117,0.3484973563853062,9.39,1
Mumbai,Ashok Nagar Kandivali East,0.3222731052065903,0.6685998052871105,0.6487756765923469,0.540472306261394,9.17,1
Bangalore,Bagaluru,4.920816894994051,5.244960796181355,7.003370894213947,9.451375147320483,0.5,1
Bangalore,Yeswanthpur,0.0988069993678054,0.2547043830192713,0.5419811551708884,0.3065851859964928,9.62,1
Bangalore,Block 5th Koramangala,0.1733412538990821,0.2335427317062991,0.286932452700765,1.930471535050454,9.01,1
Bangalore,Ayappa Nagar KR Puram,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Viveka Nagar,0.3496333241803048,0.2579379120466529,1.6659942677267907,2.4635815339774045,8.49,1
Bangalore,Doddathoguru,2.2608359017001702,1.0627776526894834,5.086904762253401,1.9152301764836832,6.63,1
Bangalore,BDA layout-HSR Layout,0.2798423644670414,0.140024691901432,2.0579248961335384,1.240194672472936,8.99,1
Bangalore,T Dasarahalli,0.0873019123896473,0.7520817085675807,4.37099062475913,0.0695991155918289,8.89,1
New Delhi,Sector 34 Rohini,2.5054595793942323,2.211126610100022,6.580713953119532,3.9931814118779543,4.91,1
Bangalore,HRBR Layout,0.0874661030486589,0.3419775482614229,1.4625342705071165,1.1256059221826122,9.14,1
Mumbai,Thakur Complex,0.1174101629832586,0.2692454098034517,0.3293522005953473,0.6705181678649507,9.49,1
Bangalore,Bengaluru Main Road,0.6092245160954608,0.693680893316721,1.5270074363548871,0.1176832470756448,9.01,1
Bangalore,Panathur,0.153982585593482,0.1940079582848537,2.4430190978229755,3.0894638499972213,8.29,1
Bangalore,Rustam Bagh Layout,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Mumbai,Poonam Nagar Jogeshwari East,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Mumbai,Teen Batti,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
New Delhi,Sector A6 Narela,0.2960481441959034,3.6113164650064578,14.656357745203032,2.151323340188348,5.71,1
New Delhi,Mandakini Enclave,0.3482234521786417,0.2295055365288447,2.4510854113170324,1.6474060270900444,8.69,1
Bangalore,Chikkanna Layout,0.3957159136606938,0.3619614757770918,0.636352544443333,0.4825572046046699,9.31,1
New Delhi,Vishwakarma Colony,1.5408130795235646,0.3185326116790523,0.2267446875085833,1.128661840597813,8.46,1
Bangalore,Vasanth Vihar AWHO,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Kodigenahalli,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Bhyraveshwara Nagar,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Nagasandra Main Road,0.4741430196228115,0.1969295270142464,2.1962460341440377,0.9844322590157988,8.92,1
New Delhi,Greater Kailash 4 NRI Colony,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Satya Niketan,0.1421590175721543,0.4058947159627437,2.161175681610678,0.2178303144680487,9.31,1
Bangalore,Nallurhalli,0.1138751669351734,0.1697200547274456,1.3977218845024104,0.0,9.64,1
Bangalore,Huvinayakanahalli,7.051199164738808,7.407694682114316,8.733138216064992,11.613454620251494,0.19,1
Bangalore,Kadubeesanahalli,0.0110990876504886,0.0318759846061819,2.2823808511917085,3.252364330397981,8.42,1
Mumbai,Dahisar,0.3294274873972918,0.54836861565913,2.187127389436445,0.0,9.2,1
Bangalore,V Kallahalli,12.020354619692244,11.394689066195845,14.433145713593031,12.59026223047134,0.0,1
New Delhi,Greater Kailash 2 E Block,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Block B Rajouri Garden,0.4348161098285882,0.7234318520562469,0.8079823664849549,0.698360450781244,8.99,1
New Delhi,Gulmohar Park,0.6581167579882937,0.4367660947468147,1.0505348543112136,0.6150326148471016,9.0,1
Bangalore,Ring Road,0.675864906911553,0.4986467571544219,2.5144372751956774,2.0400600201151966,8.2,1
Mumbai,Gandhi Nagar Upper Worli,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
New Delhi,New Ashok Nagar,1.8955626728969197,0.0900216344441181,0.5445454110965969,0.0,8.74,1
Bangalore,Aditya nagar,0.9777721668695336,0.3147653746118246,1.0754113702924792,1.169012863226748,8.66,1
New Delhi,Model Town Phase 3,0.9883429696986124,0.258247322745594,2.963830646332692,0.6639953037673701,8.58,1
Bangalore,Vijaya Bank Layout Bommanahalli,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,GTB Nagar,0.305423214641338,0.5423110632915635,1.9411159054271316,0.0,9.25,1
New Delhi,Sitapuri Extension 2,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Konanakunte,0.586150470747083,0.168670346044168,1.219282206442102,1.322436446531084,8.89,1
Mumbai,Oshiwara,0.4930299677282379,0.2020004785032728,0.1539958612706959,0.344046663487386,9.45,1
Bangalore,Sector 6 HSR Layout,0.0283034233009954,0.2090609964289817,1.702173472998191,1.053391280369777,9.23,1
Mumbai,Sion Hospital Colony,0.0,0.201053826748561,2.1312470547242226,0.5042649455201467,9.39,1
New Delhi,Acharya Niketan,0.1024544122501583,0.044683460218713,1.805142635149763,0.46904131160775,9.47,1
Bangalore,Mahalakshmipuram Layout,0.2113791951573612,0.0281398065058201,1.3084938338697885,0.4395791647186173,9.5,1
New Delhi,New Friends Colony,0.4031714112468701,0.4595866861663637,3.807876984873493,0.9394282339684358,8.6,1
Bangalore,Arekere,0.548587214305266,0.2976017367489664,0.4449452757119473,2.9775759708501868,8.34,1
New Delhi,Ashok Vihar Phase 1,0.3267820724636393,0.1345221985400574,1.4285426411012552,0.6868500845305113,9.26,1
New Delhi,Kiran Garden,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Lajpat Nagar 4,0.1496090638084544,0.0962809604460836,2.2209832894356127,0.3500796980608383,9.4,1
New Delhi,Anand Gram,0.4774248011831467,0.5886929046287767,2.8661066235789217,1.4336549764205824,8.45,1
New Delhi,Chittaranjan Park Block C,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Sector 9 Charkop,0.2735289624232054,0.2949042867687144,1.4454923060826352,1.2013016584341196,9.02,1
New Delhi,Baba Colony,0.1888782189337495,0.0269358392051334,2.1815815851177267,0.4830882421130302,9.36,1
Mumbai,Marve Road,0.7528075657230325,0.5747736719098496,2.4245042245087465,2.004844869448999,8.15,1
Mumbai,Pirojshanagar,0.5096477679163294,0.4220334839763422,0.8665335901032358,1.183144335965134,8.91,1
Bangalore,Suryanagar,11.215413788941124,10.041882766978086,13.934325285049804,10.55200052902684,0.0,1
New Delhi,Block BP Shalimar Bagh,0.305394666203767,1.0264042257345602,1.5993668517438058,0.8101739853876495,8.76,1
New Delhi,Ambedkar Colony Ambedkar Nagar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Lal Bahadur Shastri Nagar Dahisar West,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
New Delhi,East of Kailash Block B,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Mankhurd,1.0778592454417897,0.3483105142950347,1.2167841163937847,0.0,9.0,1
Mumbai,Tarun Bharat Society,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
New Delhi,New Kondli,0.3357394519092197,0.3639039187187905,1.980943640340031,3.0197896880950577,8.19,1
New Delhi,Neb Sarai Saket,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Kumaraswamy Layout,0.4594203431814211,0.9395098519651188,2.6544293072751985,0.6191997485728628,8.62,1
New Delhi,Block 4 Subhash Nagar,0.2954526090681121,0.2068175591192264,1.105201083096032,0.8532292829891189,9.23,1
New Delhi,Vikaspuri Block J,0.4778993097401432,0.0949971145341146,1.1914788635676148,1.0511564066327364,9.09,1
Bangalore,Brigade Metropolis,0.4351571595848612,0.641130637666556,0.9178707011567258,0.3010219585668748,9.17,1
Bangalore,NelaMangala,13.024653347635413,13.031963756577944,20.61142246712505,14.060451006987911,0.0,1
Mumbai,Sindhi Colony Sion,0.3429354750999657,0.1116818943016234,1.6601535536015406,0.566706117003946,9.28,1
Mumbai,Govind Nagar Borivali West,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Mumbai,Ghatkopar West,0.020697898111935,0.8652614097741063,1.2079963317886984,0.4321460579958325,9.21,1
Mumbai,Naidu Colony,0.3831370243668441,0.3819866736930671,0.7209404733656818,0.918706263862839,9.13,1
Mumbai,Bhayandar East,0.3202796106744365,1.385374455554054,2.2464130267622164,0.7160102930633914,8.51,1
Bangalore,Ganga Nagar Layout,0.0432175722919786,0.3406865442845069,2.1273471889344258,2.031090572222181,8.72,1
Bangalore,IVC Road,12.308485974510832,11.701429438878693,16.219714421750634,15.243058501236131,0.0,1
New Delhi,Dakshinpuri,0.363017776326649,0.6797489094068275,1.9050224662208888,2.5236595279122542,8.21,1
New Delhi,Janakpuri Block C2A,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Sunder Nagar,1.7923384480220512,0.5245364243154476,5.362597800218344,1.269905380763647,7.38,1
New Delhi,Sarita Vihar Pocket L,0.5733216541994391,0.3114510717389185,3.2655603377838056,0.3790141935463152,8.87,1
Bangalore,1st Block East,0.5014627912831995,0.2070648903617165,1.5136311028595075,1.1755918193181725,8.93,1
Bangalore,Sarjapura Attibele Road,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Jawahar Nagar,1.9075494607689036,0.8717245303886382,3.9754205814289554,0.3661897334685573,7.69,1
New Delhi,Sector 6 Rohini,0.3543802397445738,0.1899089725965128,0.5785678660931366,0.5448928161144715,9.4,1
New Delhi,Paryavaran Complex,0.1609702449492408,0.0625178728530979,2.4077990943596745,0.7775194998789141,9.22,1
Bangalore,Jakkuru Main Road,0.4611601496383058,0.4045328467106447,2.313696744474488,5.451268565185968,7.13,1
Bangalore,Vijayanagar,0.0476913782500351,0.1628121035133033,1.5769086422380498,0.0021055650590871,9.65,1
Bangalore,Jakkasandra Extension,0.5915285053772328,0.4371217223953322,1.772533175211792,2.465468770801889,8.24,1
Bangalore,Madhuranagara,1.3045954297898763,0.5976309800558575,1.7440193625610496,5.147752454362989,6.73,1
Bangalore,Gandhi Bazar,0.0698245328842766,0.208030854306403,2.337487470458387,0.6201296831772266,9.27,1
New Delhi,Punjabi Bagh East,0.7262238996648761,0.3933248201421628,1.3599635483785737,0.3918240936063347,9.02,1
Bangalore,Adugodi,0.249655004427075,0.1608293680627813,0.2122158450174663,3.0518404254579643,8.59,1
Bangalore,Michael Palya,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Mumbai,Hindu Colony,0.0895333778303653,0.0306407818144171,0.689957868716266,0.536620810842179,9.63,1
Mumbai,Abhyudaya Nagar,0.2656063187241133,0.1252704412284876,2.0407742108263327,0.3281435517283048,9.35,1
Bangalore,Brindavan Nagar Mathikere,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Block R Mohan Garden Razapur Khurd,1.2121646577290734,0.1362758669872034,3.5729235441724616,1.5935565881845122,8.07,1
New Delhi,Chittaranjan Park Block A,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Bank Colony Konanakunte,0.1377936992293097,0.3723650390345348,0.6612798150830342,0.7691286200173202,9.34,1
New Delhi,Dhirpur Village,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Shahpur Jat,0.5421626451385299,0.1602889628768904,1.078071934400609,0.8527670602418873,9.11,1
New Delhi,Shahdara,0.1844101096601801,0.4120155669789377,0.2648224843176597,0.0,9.64,1
Bangalore,Byatarayanapura New Extension,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Block 1st JayaNagar,0.1781515814146232,0.1525955992652633,1.5146100138764511,0.8421835352203679,9.27,1
Bangalore,Hoskote Road,2.2684994823181293,0.4105419026688064,2.718817813766022,2.091330380913541,7.24,1
New Delhi,Block BH Shalimar Bagh,0.305394666203767,1.0264042257345602,1.5993668517438058,0.8101739853876495,8.76,1
Bangalore,Jeevan Bima Nagar,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Bileshivale,2.0958865822629686,1.097451031289706,2.862987675901328,4.805889620776687,5.96,1
Mumbai,Anand Nagar Dahisar East,0.0914624750301217,0.3650644044244357,1.1707221396366088,0.1770458208691782,9.52,1
New Delhi,Shyam Vihar Phase 1,0.9501311649482396,0.1054495150825727,3.063146334535212,2.659633346828093,7.92,1
New Delhi,Old Shahabad Muhammad Pur,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Pai Layout Hulimavu,0.1906742062127021,0.4280635175331574,0.101782678806139,3.5160566663943307,8.34,1
Bangalore,Tavarekere BTM Layout,0.0790522021062011,0.2212842773652508,1.0037086478095656,0.9140084460384138,9.35,1
Bangalore,Basavanapura,0.5690869744331162,0.5778326642918908,2.059733063005782,1.930547126183571,8.34,1
New Delhi,Sector 5 Dwarka,0.3102337194729399,0.2888458446094652,1.5970573684535618,1.517638627563705,8.86,1
Mumbai,Gokuldham,0.3304533840288504,0.0696667170980522,0.6843381977529088,1.006871409516488,9.29,1
New Delhi,Karawal Nagar,0.6970009621544163,0.5548130748440055,4.9885929112070615,1.795542365374236,7.88,1
New Delhi,Adchini,0.672101535643273,0.5198680587090765,0.6267503666788912,0.9727572066023622,8.88,1
New Delhi,Padam Nagar,0.396716827668653,1.101591033577686,2.032523512843738,0.7068337401185576,8.64,1
New Delhi,Nizamuddin West,0.6474606752794132,0.3510567859456694,4.46902264277682,0.8086980555872708,8.46,1
New Delhi,New Mahavir Nagar,0.7761508611221689,0.672435881138792,0.8149958044388368,0.4110022163076998,8.92,1
Mumbai,Babhai Naka - Borivali West,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Bangalore,Amrutahalli,0.1659381492606662,0.1268997181371646,1.2530830669883477,3.067254217776366,8.5,1
New Delhi,Old Palam Road,0.4731735886372921,0.4760870741198799,4.58427452276715,0.3475039031008828,8.66,1
New Delhi,Shalimar Bagh AG Block,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Mumbai,Gaikwad Nagar Malad West,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Bangalore,Chunchanakuppe,10.306215952708644,8.742556061196012,14.047622126164574,10.102664524149358,0.0,1
Bangalore,Tata Nagar,0.5006166155947137,0.7301137655650825,0.2904295986878686,0.2843043903716085,9.18,1
Bangalore,Kadugondanahalli,0.3847750499104357,0.8984410663075557,2.4898644091452726,1.800556875288713,8.27,1
Mumbai,Ghodapdeo,0.5148962715093188,0.6650748850055325,2.005960299600452,0.3880427284917712,8.91,1
Mumbai,Agar Bazar,0.0928851069183143,0.2011084039162904,0.0584539537516633,0.4185804039238933,9.68,1
Bangalore,Kodigehalli,1.5609766160449456,0.5087642837682537,1.4985791972529212,2.066969087370011,7.81,1
New Delhi,Sector 6 Pocket 2 Dwarka,0.3095486048545948,0.1715380804869089,1.7810096455332334,1.1278163750814385,9.04,1
Bangalore,Green Woods layout,0.7268202897127132,0.0828212168031144,3.3424711009483543,4.693491104997995,7.26,1
New Delhi,Sector 4 Rohini,0.7938660417919058,0.3870466814208247,1.4799973186739217,1.4934925321671402,8.55,1
Bangalore,Hoysalanagar,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Bharat Nagar New Friends Colony,0.7317028552970052,0.6332927911741048,3.7792556138817113,0.8377446129789607,8.36,1
Bangalore,Tejaswini Nagar Phase 1,0.604953755420076,0.1478902153167368,2.0296710373449907,4.864694407820547,7.43,1
Bangalore,Kanaka Nagar,0.5546912222487594,0.063632364101001,2.0629821718831307,2.446222125224279,8.41,1
Bangalore,Hesarghatta Road,0.0808017585958486,0.2446837451876267,4.193192177841022,4.622742775397231,7.47,1
Bangalore,Block 3rd Narayana Nagar,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Rohini,0.8539635874935889,0.1657192932579736,1.2166232096530316,1.1569807552093772,8.79,1
Bangalore,ITPL Main Road,0.8249137551708455,0.4628044089811785,1.540515899846538,0.3263629560690214,8.92,1
Bangalore,Kattigenahalli,0.4373693693367756,0.4120742584491766,4.252539411023039,3.969347397252641,7.41,1
Bangalore,Banashankari stage 6,0.5084528581404101,0.111328166297199,3.4226913663490204,2.312580060733246,8.26,1
New Delhi,Sangam Vihar Wazirabad,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Thigalarapalya,1.564171410403552,1.2670772516609317,7.175180824762477,3.8735761032803455,5.9,1
Bangalore,Infantry Road,0.3725839020955233,0.2167415571438195,0.0603521166308634,0.5341549294303288,9.46,1
Bangalore,Basapura,0.5654089713278777,0.3514114879298083,3.2643216880129464,0.9262163723973176,8.65,1
Bangalore,Malleshwaram,0.2394933838855418,0.0686986008252575,0.2484171659360765,0.7781124368801532,9.49,1
Mumbai,Bhakti Park,0.9841131993751542,0.8684938158851481,3.8020899831802826,0.0,8.4,1
New Delhi,Chhattarpur Enclave Phase 2,0.1533932340318152,0.3275579977165158,4.402779805723291,1.0846039597164174,8.68,1
New Delhi,Nehru Enclave,0.2066894696166891,0.1944497269150865,1.5741959130840564,0.0,9.54,1
New Delhi,Co operative Group Housing Societies Pitampura,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,Rainbow Drive,0.8378897796500732,1.128026884114224,2.547900357210837,2.0637208366350293,7.78,1
New Delhi,Prashant Vihar,0.1588013389449268,0.1439147540178745,0.2124277493151498,0.2309317419957705,9.71,1
New Delhi,Mahipalpur Village,1.1689185900287056,1.205874901561703,2.647878082473173,0.8409521445008735,7.98,1
New Delhi,Adhyapak Nagar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,Sector 18 Rohini,1.031514206963968,0.1779499726328597,2.1169240818404385,0.6792316499894201,8.72,1
Bangalore,Cooke Town,0.6986818699271388,0.1082534640397916,0.8141557894299294,0.5154170872162017,9.21,1
Bangalore,Basaveshwara HBCS Layout,0.0880407639393535,0.0446681727254323,2.447340638672869,1.373860201395858,9.04,1
Bangalore,MC Layout,0.176045538997152,0.2850084571447611,1.7364572399205018,0.2666019171810864,9.39,1
New Delhi,Kishan Ganj,0.3728472119059834,0.7823915952952764,2.0919328563905664,0.0,9.07,1
Bangalore,Silicon Town,0.4969878505585962,0.436096780814689,1.352292727075236,0.2771312823061305,9.18,1
Bangalore,Kasturi Nagar,0.7088332663225744,0.5432030355930192,1.4962707386127778,1.112046982557459,8.66,1
Bangalore,Marathahalli Sarjapur Outer Ring Road,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
Bangalore,Rajanukunte,5.241560027582769,5.1164829322175525,8.367816561119112,7.92263015791826,0.27,1
Bangalore,Yemalur,1.5482370202965143,0.1900562637735585,2.209127229405735,4.984778899328637,6.78,1
New Delhi,Model Town,0.9883429696986124,0.258247322745594,2.963830646332692,0.6639953037673701,8.58,1
Mumbai,Mazgaon,0.3106677318593895,0.2607752908393859,2.3721638918216112,0.4832857683671201,9.15,1
New Delhi,Tigri,0.0890926294656487,0.8250880804180677,2.655132677142736,3.365286000993097,7.87,1
Bangalore,Kumara park West,0.3904401500341093,0.0911039051156965,0.779108998800507,0.7824870080149946,9.31,1
New Delhi,Shiv Nagar Extension,0.9054890824908252,0.144365009680145,3.258507332008735,0.4448519330253955,8.73,1
Mumbai,Santacruz,0.0550917398442389,0.5811552074964527,2.89824495046959,0.2639381321144702,9.14,1
Bangalore,Kalena Agrahara,0.8962959220220513,0.3236820354442244,1.204213779457853,4.024089783726737,7.61,1
Bangalore,Devappa Layout,1.1906065475305048,0.2300200832624236,4.061890777234616,2.392211749258515,7.66,1
New Delhi,Greater Kailash Enclave 2,0.9223006193940712,0.1482488817655721,1.30744594239643,0.3028782901141169,9.06,1
Mumbai,Pathanwadi,0.1476602995354105,0.8032052379643558,0.5716714102945547,0.4313434219997518,9.26,1
New Delhi,Panchshil Enclave,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
New Delhi,New Multan Nagar,0.4731735886372921,0.3447997877477552,1.9908699741107072,0.738340545660362,8.88,0
Bangalore,D Group Layout,1.1208362953307764,0.3429040242878703,5.040661095041843,4.160666616431082,6.84,1
Mumbai,Kurar Village,0.2408340640442167,0.4298765532260596,1.2079963317886984,0.4911174675273269,9.22,0
Bangalore,Cleveland Town,0.1786186765246779,0.0744475604864048,1.275129017637422,1.0757859669569048,9.26,1
Bangalore,Koramangala Block 4,0.2033268922704771,0.2675301491638186,0.5007056724304838,2.1637211864478925,8.86,1
Bangalore,Chowdeshwari Layout Marathahalli Village,0.3599124015497667,0.3190461838306101,1.9421877378850636,1.980021983833783,8.6,0
New Delhi,Wazir Nagar,0.1448293468992811,0.0741437244836161,2.590878000903486,0.5291301736489483,9.29,1
New Delhi,Lajwanti Garden,0.5388357303721667,0.5068425705145368,3.2426443293683094,0.8357035541003325,8.62,1
Bangalore,Patteghar Palya Main Road,0.0424772628087215,0.5913069737752846,2.8218600455998115,1.3906547280996806,8.73,1
Bangalore,Kengeri,0.3716520912912371,0.4503927593981494,3.293376055804376,0.0,9.06,1
